-9.243905643984000164e+01 3.038268375083021056e+00 0.000000000000000000e+00 3.013384032505172172e+00 0.000000000000000000e+00 3.025847253874189846e+00 0.000000000000000000e+00 3.002319945931645861e+00 0.000000000000000000e+00 -2.007169751950598977e-02 0.000000000000000000e+00
-4.535426204694999797e+01 2.926487499367020462e+00 -3.291707382048793010e-17 2.901283334124983071e+00 -1.161035240093645485e-17 2.912438555022625053e+00 -1.787771868695538588e-16 2.888352822490986682e+00 -1.494021546186885542e-16 -1.767824694813316388e-02 1.710956702346829640e-16
-2.965933058265000000e+01 2.807012203818942453e+00 -5.812515317209866165e-17 2.782659691414984593e+00 -1.939159711047307729e-17 2.793378755380494738e+00 -1.778048699417626008e-16 2.767766404979248307e+00 -1.969161388681761540e-16 -8.520109753813185152e-03 1.359011989838405152e-16
-2.181186485050999835e+01 2.675665628778126859e+00 -6.167955786413967246e-11 2.652841201637606616e+00 -2.157638229618045183e-11 2.663356812195100787e+00 -1.747184971086772089e-10 2.635113674576068377e+00 -2.321772926112102756e-10 7.053613787138367751e-03 1.362492223721608599e-10
-1.710338541121999967e+01 2.525604478900717709e+00 -3.145183974057891386e-06 2.505223969061866285e+00 -1.412280487423386094e-06 2.515151276004147007e+00 -5.970760817133350226e-06 2.482313164338901146e+00 -8.661616354880279873e-06 3.097193406542273625e-02 1.837679988366180428e-06
-1.396439911835999936e+01 2.335384786667631829e+00 -9.066277811886603276e-04 2.321402282355521152e+00 -5.085222789390667986e-04 2.324501241495894988e+00 -1.446674072742917382e-03 2.279447627787483555e+00 -2.067969854615567780e-03 6.833772795675865930e-02 3.402567791166414180e-04
-1.172226605202999927e+01 2.084369354839688881e+00 -2.261420190729162422e-02 2.076450650788336461e+00 -1.587497179754950721e-02 2.075757252552000054e+00 -2.985061132902280118e-02 2.014702712355040504e+00 -4.051119149393862112e-02 1.289081316555248935e-01 3.598579397127823001e-03
-1.004066625229000032e+01 1.747820510934934291e+00 -1.449262528297532437e-01 1.729806422166358715e+00 -1.202852161801994668e-01 1.758878879355950886e+00 -1.705839638667117630e-01 1.693188422328226750e+00 -2.149435185881089783e-01 2.333635899700835514e-01 3.061552619240516873e-02
-8.732755296927999566e+00 1.489435234925634788e+00 -4.333362178782922958e-01 1.446529147552558570e+00 -4.046121235509593239e-01 1.537287090409058976e+00 -4.689315297801893712e-01 1.496761176313526676e+00 -5.512744346291336139e-01 3.351623145574469942e-01 1.172640558586001275e-01
-7.686426532640999731e+00 1.341498967236478101e+00 -8.272708941868096577e-01 1.279751743359727634e+00 -8.291913649743023473e-01 1.440455392315791450e+00 -8.515746067526449581e-01 1.442909108110447924e+00 -9.463843790939786560e-01 4.147106782341236086e-01 2.816326916008926595e-01
-6.830339361861000214e+00 1.322931759596695400e+00 -1.234596680300027005e+00 1.271161053695024634e+00 -1.286312903123503881e+00 1.476287412648002118e+00 -1.220546623271368647e+00 1.513815909243588109e+00 -1.298746450968747634e+00 4.359914360325914950e-01 4.922696624700128587e-01
-6.116933386211999668e+00 1.393278657783165286e+00 -1.607592936286658336e+00 1.386177675265868103e+00 -1.702357730678409231e+00 1.603391950075925720e+00 -1.524037848279842455e+00 1.659782490619447159e+00 -1.569183122755741344e+00 3.948649628773120979e-01 7.217011904517952603e-01
-5.513282176046000238e+00 1.518084850149934439e+00 -1.933906300656125232e+00 1.576031748759823437e+00 -2.043692749024743627e+00 1.773190126461726024e+00 -1.745617704431069672e+00 1.830419606811167554e+00 -1.754865411979246614e+00 2.978327000492390630e-01 9.397433684735426729e-01
-4.995866853047999712e+00 1.691717470955691915e+00 -2.223314846268290790e+00 1.825868840272770299e+00 -2.313586809808654721e+00 1.957761155374457829e+00 -1.893551269913010815e+00 1.998905420769657049e+00 -1.872875912982375546e+00 1.370545924498990376e-01 1.136723577255267514e+00
-4.547440239782000404e+00 1.910741149151173879e+00 -2.472048650157278704e+00 2.115603968982851413e+00 -2.506617803619237250e+00 2.134395458934589485e+00 -1.981412936273484471e+00 2.149884888380427128e+00 -1.943043045560506110e+00 -7.782439174388533498e-02 1.290756839629109143e+00
-4.155066953174999966e+00 2.178366294479113563e+00 -2.675007671894985339e+00 2.432917579765707217e+00 -2.622025092827735993e+00 2.292054305135815540e+00 -2.025647028657350024e+00 2.277674322026356890e+00 -1.982845660985380842e+00 -3.423006767885679036e-01 1.388291451736887172e+00
-3.808855229698000056e+00 2.490123522735575801e+00 -2.814658567291449920e+00 2.762850511862392278e+00 -2.653750257771203547e+00 2.427091791004992505e+00 -2.041474231962096209e+00 2.384414007292014137e+00 -2.006632934929323930e+00 -6.395128813936836742e-01 1.409839308044032791e+00
-3.501111475496000214e+00 2.830811021350459367e+00 -2.872580142860996055e+00 3.080424259362404715e+00 -2.596203851699384391e+00 2.539358907875727045e+00 -2.040328809977668190e+00 2.473448286887497627e+00 -2.023121457456169114e+00 -9.448534253871461175e-01 1.340789742869773038e+00
-3.225761800683999869e+00 3.171404448349287808e+00 -2.836487090397100452e+00 3.356961896395522782e+00 -2.456028651710151056e+00 2.632643363392349389e+00 -2.031292029383078734e+00 2.550463887681182928e+00 -2.038233240680531910e+00 -1.223333262221490303e+00 1.177740188914174091e+00
