-92.43905643984 0
-45.35426204695 17899924475155454e-35
-29.65933058265 18881820502663155e-35
-21.81186485051 5204063195781714e-28
-17.10338541122 3485229298938991e-23
-13.96439911836 14580560544371486e-21
-11.72226605203 0.0005271304327114344
-10.04066625229 0.005084635507838671
-8.732755296928 0.02367905659284963
-7.686426532641 0.0722125308021944
-6.830339361861 0.16790850331673438
-6.116933386212 0.2801710575199595
-5.513282176046 0.3469326919599004
-4.995866853048 0.38086195060414607
-4.547440239782 0.4004491264031589
-4.155066953175 0.413003728926241
-3.808855229698 0.4205470241295331
-3.501111475496 0.42394563785474654
-3.225761800684 0.42437970463498415
-2.977947093353 0.42353453465092156
-2.75373378672 0.4227833284767204
-2.549903507963 0.4229110683145742
-2.363797601271 0.42430257723405457
-2.193200520138 0.427033166542708
-2.036251205495 0.43118103372002636
-1.891374915055 0.4366112341618416
-1.757230201685 0.44337586739588836
-1.632667253556 0.45007234262058515
-1.508104305426 0.45775203819413246
-1.383541357297 0.46796219176822734
-1.258978409168 0.4786380899133665
-1.134415461038 0.4902032508952913
-1.009852512909 0.5028133111232234
-0.8852895647798 0.5176610472645882
-0.7607266166505 0.5392448100342113
-0.6361636685211 0.5777757702150735
-0.5116007203918 0.6344406246225072
-0.3870377722625 0.7089493736692927
-0.2624748241331 0.7963899049207218
-0.1379118760038 0.8475628114714215
-0.01334892787449 0.8623264823541656
0.1112140202548 0.9620600991711521
0.2357769683842 1.05576845870902
0.3603399165135 0.8917277428024206
0.4849028646428 0.796459849844663
0.6094658127722 0.735956699579986
0.7340287609015 0.6607583650837241
0.8585917090308 0.5786205742781783
0.9831546571601 0.506141795994629
1.107717605289 0.45407864939319054
1.232280553419 0.42100878052023527
1.356843501548 0.4036593901946843
1.481406449677 0.39570087761849104
1.605969397807 0.39344123541347437
1.730532345936 0.39554043507362885
1.855095294065 0.4012616030304161
1.979658242195 0.4103132333354941
2.104221190324 0.42197929089868413
2.228784138453 0.43555493336558837
2.353347086583 0.4500284803979458
2.477910034712 0.4645404265052365
2.602472982841 0.47820135737511005
2.727035930971 0.49046729024065305
2.8515988791 0.5009417613576334
2.976161827229 0.5096392985953613
3.100724775359 0.5166556874946759
3.225287723488 0.5222477621696222
3.349850671617 0.5262940367072927
3.474413619747 0.5283583917958017
3.598976567876 0.5275117546176462
3.723539516005 0.5230416390970065
3.848102464135 0.5146007630722901
3.972665412264 0.5025478118735636
4.097228360393 0.4874918181370271
4.221791308523 0.470253570912103
4.346354256652 0.4515047536036584
4.470917204781 0.4318498216533024
4.595480152911 0.41170532065438814
4.72004310104 0.3913992078965516
4.844606049169 0.37115892873063716
4.969168997299 0.3511480209925522
5.093731945428 0.33150091730878534
5.218294893557 0.31230023482567265
5.342857841687 0.293636978271664
5.467420789816 0.2755534923013585
5.591983737945 0.25811568037319504
5.716546686075 0.2413430499844989
5.841109634204 0.22528174502837975
5.965672582333 0.20993585902768783
6.090235530463 0.19533328050271076
6.214798478592 0.18146626255218298
6.339361426721 0.16834569440822175
6.463924374851 0.15595432018877228
6.58848732298 0.14428815062668843
6.713050271109 0.13332261688301042
6.837613219239 0.12304190710952455
6.962176167368 0.11341651092870772
7.086739115497 0.10442260525628269
7.211302063627 0.09602753601026269
7.335865011756 0.08820602011531965
7.460427959885 0.08091405352721759
7.584990908015 0.07416723784991233
7.709553856144 0.06775693291373043
7.834116804273 0.06226676486025027
7.958679752403 0.056697724571133236
8.092824465773 0.051161989360181064
8.237700756212 0.04585466280448077
8.394650070855 0.040576259197585306
8.565247151989 0.03542080300092352
8.75135305868 0.030415150465650877
8.955183337437 0.02561247816838973
9.17939664407 0.021065887865956433
9.427211351401 0.01684102496012315
9.702561026213 0.013003052468947026
10.01030478042 0.009621523730540826
10.35651650389 0.006753224792740059
10.7488897905 0.004439226012865773
11.19731640377 0.0026866151248753816
11.71473172676 0.0014640098425556646
12.31838293693 0.0006964732481563125
13.03178891258 0.0002771261392108032
13.88787608336 8651635008255403e-20
14.93420484764 1927772379695775e-20
16.242115803 26070529151979584e-22
17.92371560275 16651077960846076e-23
20.16584866908 2885969409405001e-24
23.30483496194 5525803069154924e-27
28.01331440122 655268653180652e-31
35.86078013337 9508669045659737e-39
51.55571159767 18411642837219243e-39
98.64050599055 0
